series_id,year,period,value,footnote_codes.x,date,area_code,item_code,seasonal,periodicity_code,base_code,base_period,footnote_codes.y,begin_year,begin_period,end_year,end_period,item_name
MUSR0000SA0L1,1993,M09,145.6,NA,1993-09-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1993,M10,146.2,NA,1993-10-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1993,M11,146.6,NA,1993-11-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1993,M12,146.8,NA,1993-12-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M01,146.9,NA,1994-01-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M02,147.3,NA,1994-02-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M03,147.7,NA,1994-03-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M04,147.9,NA,1994-04-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M05,148.2,NA,1994-05-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M06,148.7,NA,1994-06-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M07,149,NA,1994-07-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M08,149.7,NA,1994-08-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M09,150,NA,1994-09-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M10,150.2,NA,1994-10-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M11,150.6,NA,1994-11-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1994,M12,150.7,NA,1994-12-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M01,151.2,NA,1995-01-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M02,151.5,NA,1995-02-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M03,151.9,NA,1995-03-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M04,152.3,NA,1995-04-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M05,152.7,NA,1995-05-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M06,153.1,NA,1995-06-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M07,153.3,NA,1995-07-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M08,153.7,NA,1995-08-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M09,153.8,NA,1995-09-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M10,154.3,NA,1995-10-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M11,154.5,NA,1995-11-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1995,M12,154.7,NA,1995-12-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M01,155.3,NA,1996-01-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M02,155.7,NA,1996-02-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M03,156.2,NA,1996-03-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M04,156.8,NA,1996-04-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M05,157.3,NA,1996-05-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M06,157.3,NA,1996-06-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M07,157.6,NA,1996-07-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M08,157.8,NA,1996-08-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M09,158.2,NA,1996-09-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M10,158.6,NA,1996-10-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M11,159.1,NA,1996-11-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1996,M12,159.5,NA,1996-12-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M01,159.9,NA,1997-01-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M02,160.1,NA,1997-02-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M03,160.3,NA,1997-03-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M04,160.5,NA,1997-04-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M05,160.6,NA,1997-05-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M06,160.8,NA,1997-06-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M07,161,NA,1997-07-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M08,161.3,NA,1997-08-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M09,161.7,NA,1997-09-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M10,162,NA,1997-10-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M11,162.2,NA,1997-11-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUSR0000SA0L1,1997,M12,162.3,NA,1997-12-01,0000,SA0L1,S,R,S,1982-84=100,NA,1947,M01,1997,M12,All items less food
MUUR0000SA0L1,1935,M03,15,NA,1935-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1935,M07,15,NA,1935-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1935,M10,15,NA,1935-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1935,M13,15,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M01,15.1,NA,1936-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M04,15.1,NA,1936-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M07,15.2,NA,1936-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M09,15.2,NA,1936-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M12,15.3,NA,1936-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1936,M13,15.2,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1937,M03,15.5,NA,1937-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1937,M06,15.7,NA,1937-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1937,M09,15.9,NA,1937-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1937,M12,16,NA,1937-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1937,M13,15.7,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1938,M03,15.9,NA,1938-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1938,M06,15.9,NA,1938-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1938,M09,15.8,NA,1938-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1938,M12,15.8,NA,1938-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1938,M13,15.9,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1939,M03,15.8,NA,1939-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1939,M06,15.7,NA,1939-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1939,M09,15.8,NA,1939-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1939,M12,15.8,NA,1939-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1939,M13,15.8,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M03,15.8,NA,1940-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M06,15.8,NA,1940-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M09,15.8,NA,1940-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M10,15.9,NA,1940-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M11,15.9,NA,1940-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M12,15.9,NA,1940-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1940,M13,15.8,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M01,15.9,NA,1941-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M02,15.9,NA,1941-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M03,15.9,NA,1941-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M04,16,NA,1941-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M05,16,NA,1941-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M06,16.1,NA,1941-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M07,16.2,NA,1941-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M08,16.3,NA,1941-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M09,16.5,NA,1941-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M10,16.8,NA,1941-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M11,16.8,NA,1941-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M12,16.9,NA,1941-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1941,M13,16.3,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M01,17,NA,1942-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M02,17.2,NA,1942-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M03,17.4,NA,1942-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M04,17.5,NA,1942-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M05,17.5,NA,1942-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M06,17.4,NA,1942-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M07,17.5,NA,1942-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M08,17.5,NA,1942-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M09,17.5,NA,1942-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M10,17.5,NA,1942-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M11,17.6,NA,1942-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M12,17.6,NA,1942-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1942,M13,17.4,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M01,17.6,NA,1943-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M02,17.6,NA,1943-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M03,17.7,NA,1943-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M04,17.8,NA,1943-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M05,17.8,NA,1943-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M06,17.8,NA,1943-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M07,17.9,NA,1943-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M08,17.9,NA,1943-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M09,18,NA,1943-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M10,18.1,NA,1943-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M11,18.1,NA,1943-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M12,18.2,NA,1943-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1943,M13,17.9,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M01,18.2,NA,1944-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M02,18.3,NA,1944-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M03,18.4,NA,1944-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M04,18.5,NA,1944-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M05,18.5,NA,1944-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M06,18.6,NA,1944-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M07,18.6,NA,1944-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M08,18.7,NA,1944-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M09,18.8,NA,1944-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M10,18.8,NA,1944-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M11,18.8,NA,1944-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M12,18.8,NA,1944-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1944,M13,18.6,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M01,18.9,NA,1945-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M02,18.9,NA,1945-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M03,18.9,NA,1945-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M04,19,NA,1945-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M05,19,NA,1945-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M06,19,NA,1945-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M07,19.1,NA,1945-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M08,19.1,NA,1945-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M09,19.1,NA,1945-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M10,19.1,NA,1945-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M11,19.1,NA,1945-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M12,19.2,NA,1945-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1945,M13,19,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M01,19.2,NA,1946-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M02,19.3,NA,1946-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M03,19.4,NA,1946-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M04,19.4,NA,1946-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M05,19.5,NA,1946-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M06,19.6,NA,1946-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M07,19.8,NA,1946-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M08,19.9,NA,1946-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M09,20.1,NA,1946-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M10,20.3,NA,1946-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M11,20.5,NA,1946-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M12,20.9,NA,1946-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1946,M13,19.8,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M01,21.1,NA,1947-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M02,21.2,NA,1947-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M03,21.3,NA,1947-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M04,21.4,NA,1947-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M05,21.4,NA,1947-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M06,21.4,NA,1947-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M07,21.6,NA,1947-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M08,21.7,NA,1947-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M09,22,NA,1947-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M10,22.2,NA,1947-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M11,22.3,NA,1947-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M12,22.5,NA,1947-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1947,M13,21.7,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M01,22.7,NA,1948-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M02,22.8,NA,1948-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M03,22.8,NA,1948-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M04,23,NA,1948-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M05,23,NA,1948-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M06,23.1,NA,1948-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M07,23.3,NA,1948-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M08,23.5,NA,1948-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M09,23.6,NA,1948-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M10,23.7,NA,1948-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M11,23.7,NA,1948-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M12,23.7,NA,1948-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1948,M13,23.3,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1949,M01,23.6,NA,1949-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
